x,y,Name,Genes
1.8803818,4.223628,Pyrophosphate (HMDB00250),DUT ACSL3 ACSL1 AMFR ACSL6 PPA1 ACSL5 ACSL4 CHFR ASS1 POLR3A POLR3D PPA2 KARS PARS2 POLR3H PBEF1 POLR3K TARS2 TRIM11 RNF2 RP11-163G10.1 CMAS ADCY1 MYCBP2 RTCD1 ADCY5 ADCY4 CBLC ADCY3 ADCY2 CBLB RNF8 ADCY9 RNF5 UBE2L6 ADCY8 ADCY7 UBE2L3 ADCY6 HERC3 HERC2 UGP2 HERC1 IARS2 FDFT1 SIAH1 MARS2 SIAH2 TOPORS QARS ITPA RAD18 HPRT1 DZIP3 CDS2 CDS1 TARSL2 VARS ACSM1 NEDD4L EPRS FARS2 UBE2J1 UBE2J2 PPAT WARS DNTT UBE2G2 UBE2G1 PRPF19 GARS UMPS AARS GUCY2D GUCY2C GUCY2F HARSL DKFZP686D10173 LRSAM1 AACS HLCS TRIM5 TERT LARS LHPP UBE4A UBE2E2 UBE2E3 UBE4B WWP2 SYVN1 TRNT1 UBE2E1 NMNAT3 ITCH APRT MIB1 MYBBP1A NMNAT2 RFWD2 NMNAT1 RNF128 LARS2 NEDD4 MARS TRIP12 CARS2 HNP95 IBRDC2 QPRT RARS RNF138 LOC51619 REV3L MYLIP GUCY1A3 UBE2H GUCY1A2 UBE2I UBE2C LIG1 UBE2F SARS LIG4 UBE2A HUWE1 UBE2B LIG3 MID1 UBE2W UBE2Z UBE2S POLE2 POLE3 UBE2U CNOT4 POLE4 UBE2O RARSL UBE2M UBE2N PARK2 UBE2D3 UBE2D1 UBE3A UBE2D2 UBE3B UBE3C YARS2 PAPSS1 PAPSS2 HARS ACSS2 ACSS1 AASDHPPT FDPS PCYT1A YARS FANCL PCYT1B POLRMT DARS2 COASY CCNB1IP1 UBE2R2 BIRC6 UBA2 IARS SLC27A5 SAE1 MDM2 GUCY1B3 UBE1C VARSL MARCH10 FPGT PAPOLG NARS PAPOLB PAPOLA TRIT1 DARS TRIM63 POLR3GL SMURF2 SMURF1 ASNS MARCH9 MARCH8 MARCH7 PJA1 MARCH6 MARCH5 MARCH4 PJA2 POLA1 MARCH3 MARCH2 SARS2 MARCH1 RP11-311P8.3 NPR1 NPR2 UBA7 UBA6 UBR5 GMPS UBR4 NRF1 TARS UAP1 UBR2 UBR1 ZNRD1 UBE2Q2 POLS RNGTT RNF25 POLQ DKFZP686F1612 GGPS1 WARS2 RNF20 CDC34 POLR1A MAT1A POLR1B POLR1C POLR1D POLR1E LNX1 GTAP STUB1 TRIM32 TRIM33 UBE1 PRPS2 MGRN1 PRPS1 CBL NADSYN1 ZNRF1 ZNRF2 POLB POLE POLR2A MAT2B POLR2B NARS2 POLD1 POLK UBE2NL FLAD1 POLM POLL POLG FARSLB FARSLA POLI EARS2 POLH
-13.97794,7.340115,Sphingosine (HMDB00252),ASAH2 ASAH3 SPHK2 SPHK1 EDG1 ASAH3L EDG5 ASAH1 GPR6 EDG6 SGPP2 EDG8 PPAP2A PPAP2C PPAP2B S1PR3
-0.21546802,5.55637,Succinic acid (HMDB00254),SLC13A3 PHYH LEPRE1 BBOX1 LEPREL2 SDHD LEPREL1 TMLHE SDHB SDHC SDHA ALDH5A1 P4HA1 PLOD1 P4HA2 SUCLA2 P4HA3 ASPH SUCLG2 SUCLG1 SLC25A10 PLOD3 HSD17B6 PLOD2 OXCT1 OXCT2 HIF1AN
1.1572869,4.0786915,Serotonin (HMDB00259),DDC PRMT3 HTR1F MAOB HTR1D MAOA HTR1E HTR1B INMT AKR1C3 INDOL1 HTR3B HTR2A HTR2B HTR1A HTR3A INDO SLC6A4 HTR5A HTR4 AANAT SP1 HTR7
0.98431814,5.101971,UTP (HMDB00285),ENTPD1 ENTPD3 POLR3GL CAD PKLR ENTPD8 NME4 CTPS2 POLRMT NME6 UCKL1 CTPS NME1 NME2 POLR3A PFKM UCK2 PFKL NME7 UCK1 POLR1A POLR3D POLR1B POLR1C POLR1D POLR1E POLR3G ITPA POLR3H POLR3K PFKP CANT1 DKFZP686D10173 NUDT2 AK3 UAP1 ZNRD1 POLR2A POLR2B UGP2 PKM2
3.1369128,7.315336,Uridine diphosphate glucose (HMDB00286),GALT TREH GAA RP11-421P11.2 GYS1 GYS2 UGCG UGDH GALE UGP2 SI ENPP1 ENPP3 GYG1 GYG2 NUDT14
1.1021547,3.3808672,Uridine 5'-monophosphate (HMDB00288),ENTPD1 ENTPD3 ENTPD4 ENTPD5 ENTPD8 UCKL1 LOC129607 NT5C1A UCK2 UCK1 NT5C1B DKFZP761J1915 ITPA UMPS RP11-311P8.3 DPAGT1 CANT1 NUDT2 NT5C3 NT5C2 GNPTAB ENPP1 NT5C ENPP3 NT5M NUDT14
0.45377693,3.9485383,Uridine diphosphate-N-acetylglucosamine (HMDB00290),SLC35A3 ALG14 EXT1 EXT2 MGAT4A MGAT4B PIGA B3GNT5 B3GNT1 GNE DPAGT1 BGNT-2 GLT28D1 GCNT2 UAP1 EXTL1 EXTL3 EXTL2 GNPTAB HAS2 HAS1 MGAT5 HAS3 MGAT2 MGAT3
0.18789773,6.8989067,Uridine 5'-diphosphate (HMDB00295),ENTPD1 B3GALNT1 ENTPD3 ENTPD4 ENTPD5 B3GAT3 B3GAT2 ENTPD8 B3GAT1 ALG14 UCKL1 UGT1A10 GALNT12 GALNT14 GALNT17 GALNT10 HAS2 HAS1 HAS3 LOC129607 GALNT20 GBGT1 EXT1 EXT2 UCK2 UCK1 LALBA GNE BGNT-2 GALNTL2 GALNTL1 GALNTL4 AK3 ABO GYG1 A4GALT GYG2 GALNT8 GALNT7 PNPT1 GALNT6 GALNT5 UGT2A1 GALNT4 GALNT3 GALNT2 GALNT1 NME4 NME6 NME1 NME2 NME7 RRM2B PIGA DKFZP761J1915 GALNTL5 OGT B4GALT3 B4GALT4 B4GALT1 B4GALT2 GLT28D1 EXTL1 UGCG EXTL3 UGT8 EXTL2 UGT2A3 B4GALNT1 GALNT9 UGT2B11 UGT2B10 RRM2 UGT2B15 UGT1A1 PKLR RRM1 UGT2B17 CSS3 CSS2 PFKM PFKL MGAT4A MGAT4B B3GNT5 UGT2B4 B3GNT1 PFKP CANT1 CHSY-3 UGT2B28 GCNT2 RP11-421P11.2 GYS1 GYS2 CHSY1 UGT1A6 MGAT5 UGT1A5 PKM2 MGAT2 UGT1A4 MGAT3 UGT1A3 UGT1A9 UGT1A8 UGT1A7
4.692744,2.1335766,Uridine (HMDB00296),PUS3 PUS10 PUS1 UCKL1 NT5C3 NT5C2 NT5C1A UCK2 UCK1 DKC1 NT5C1B NT5C NT5M UPP2 AID UPP1 PUSL1 CDA
-0.090443596,5.1372614,"[(2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate (HMDB00304)",GALNT8 GALNT7 B3GALNT1 GALNT6 GALNT5 GALNT4 GALNT3 GALNT2 GALNT1 GALNT20 GBGT1 CSS3 CSS2 WBSCR17 GALNTL5 OGT GALNT13 GALNT12 GALNT14 GALNTL2 GALNT17 GALNTL1 GALNTL4 ABO GALNT11 GALNT10 CHSY1 GALNACT1 GALNACT2 B4GALNT1 B4GALNT4 B4GALNT3 GALNT9
1.8420237,-19.98582,"3a,7a-Dihydroxycoprostanic acid (HMDB00359)",SLCO1B1 ABCB11 ABCC3 SLCO4A1 FABP6 SLC10A1 ALDH2 SLC10A2 SLCO1B3 SLCO1A2 BAAT SLC27A5
1.1802914,3.9895184,2-Phosphoglyceric acid (HMDB00362),PFKFB3 PFKFB2 PFKFB4 PGAM1 PGAM2 PGK2 PGAM4 PGAM5 PGK1 BPGM PFKFB1
4.399415,-19.770563,2-Methoxyestradiol (HMDB00405),UGT1A10 UGT2B11 UGT2B10 UGT2A1 PRMT3 UGT2B15 UGT1A1 UGT2B28 UGT2B17 UGT1A6 UGT1A5 UGT2A3 UGT2B4 UGT1A4 UGT1A3 UGT1A9 UGT1A8 UGT1A7
1.0463836,-20.817,Etiocholanolone (HMDB00490),UGT1A10 UGT2B11 UGT2B10 UGT2A1 UGT2B15 UGT1A1 UGT2B28 UGT2B17 AKR1C4 UGT1A6 UGT1A5 UGT2A3 UGT2B4 UGT1A4 UGT1A3 UGT1A9 UGT1A8 UGT1A7
-0.030491356,5.759294,Chlorine (HMDB00492),SLC12A3 SLC12A4 GABRQ SLC12A5 GABRP SLC12A6 AMY1A SLC12A1 SLC12A2 SLC5A7 CLNS1A SLC1A7 BEST3 BEST4 BEST1 BEST2 CLCC1 SLC26A10 SLC12A7 SLC12A8 SLC6A19 AIT PDZK1 ACE2 WNK1 WNK4 CFTR NOX3 SLC26A3 KCNE3 AMY2A TTYH3 AMY2B TTYH2 TTYH1 GSTT1 SUT2 CLCA2 CLCA4 GABRA3 TMEM16G GABRA2 TMEM16H GABRA1 ACE DEFB104A TMEM16J TMEM16K GABRA6 GABRA5 GABRA4 SLC4A10 FXYD1 CLCN7 CLCN6 CLCN5 FXYD3 SGK SLC26A9 SLC26A8 SLC26A5 SLC26A4 GABRB3 CLIC6 GABRB2 CLIC5 CLIC4 GABRB1 NPR3 CLCNKB CLCNKA KCNT1 GABRR2 KCNT2 GABRR1 TMEM16A TMEM16B CLIC3 TMEM16C TMEM16D CLIC2 CLIC1 TMEM16E CTSC TMEM16F PRMT3 PRMT5 GABRG1 ENT4 OXSR1 GABRG3 GABRG2 GLRB KCNQ1 GOPC HCN2 SLC43A2 CLCN4 CLCN3 CLCN2 CLCN1 GLRA1 GLRA2 GLRA3 GRM5 GLRA4 BSND GABRE GABRD
4.51856,-19.814558,3-Methoxy-4-hydroxyphenylglycol glucuronide (HMDB00496),UGT1A10 UGT2B11 UGT2B10 UGT2A1 UGT2B15 UGT1A1 UGT2B28 UGT2B17 UGT1A6 UGT1A5 UGT2A3 UGT2B4 UGT1A4 UGT1A3 UGT1A9 GUSB UGT1A8 UGT1A7
-0.11075427,5.6053586,C6H12O6 (HMDB00516),H6PD MGAM GCKR GBA HK1 GBA3 HK3 HK2 GCK GLB1 LOC130589 GALM LCT
-0.17313978,5.623829,L-Arginine (HMDB00517),RARS2 NOS3 ARG1 ARG2 SIRT6 RARS SLC3A2 SLC7A1 ART4 ART5 NOS2A SLC7A6 ASS1 ART3 SLC7A7 GATM ART1 ADPRH PADI4 PADI3 ASL RARSL NOS1 ADC
1.75422,-20.0886,Chenodeoxycholic acid (HMDB00518),SLCO1B1 ABCB11 ABCC3 SLCO4A1 FABP6 SLC10A1 SLC10A2 SLCO1B3 SLCO1A2 AKR1C2 AKR1C1 SLC27A5
1.2710333,3.403069,Magnesium (HMDB00547),ENDOG B3GALNT1 EGF CADM4 GRIN2D GRIN2C GRIN3A GRIN3B MTHFD2 CMPK PRKAA2 PDXK ADCY1 TESK1 TESK2 ADCY5 ADCY4 ADCY3 ADCY2 ADCY9 PRKAA1 ADCY8 ADCY7 PDXP ADCY6 FDFT1 DMPK MTHFS SUPV3L1 LATS2 LATS1 MLTK ADSSL1 CLPP ITPA NOX5 HPRT1 PRKCQ MUS81 ENO1 ENO2 ENO3 MYLK GRIN2B GRIN2A FIGNL1 PRKACB SPHK2 ITPK1 SPHK1 DNTT FAHD2A FAHD2B FXYD2 EXOC2 ADK ELN RFK NIM1 PKLR FMO2 TNNI3K TRNT1 NMNAT2 NMNAT1 TAOK2 APEX1 TKT RNASEL NUDT12 SMPD4 SMPD3 NUDT11 NUDT10 IMPA1 WRN IMPA2 PPP1R8 SMPD2 NUDT19 CEPT1 PKM2 NUDT17 NME2P1 ENOPH1 NUDT16 NUDT15 NUDT14 MAP3K3 MAP3K4 MAP3K1 MAP3K2 AGK ALPPL2 CNOT6 OBSCN PINK1 ALS2CR7 UBLCP1 HAS2 HAS1 HAS3 MAP3K9 MAP3K7 MAP3K8 MAP3K5 MAP3K6 NEK9 MAP2K5 PPEF1 NEK5 NEK6 NEK7 NEK8 TNK2 PPTC7 STK25 HPSE MAP3K10 MAP3K11 RNASEH2A MAP3K15 MAP3K12 MAP3K13 BRSK1 BRSK2 BLM KIAA1990 STK11 G3BP1 ABL2 NEK1 NEK2 NEK3 ABL1 NEK4 HACL1 MAP2K7 KCNJ5 KCNJ6 KCNJ10 KCNJ8 KCNJ11 KCNJ12 KCNJ9 KCNJ13 KCNIP3 KCNJ14 CDC42BPG KCNJ15 KCNJ16 CDC42BPB CDC42BPA NT5C1A CDK8 IMPAD1 NT5C1B MIPEP BMPR2 LRRK1 POMT1 POMT2 TSSK1B CLCNKB FOXK2 FHIT FLJ40125 ME2 ME1 ME3 GAL3ST3 IDH3G PPM1A PPM1B PFKM PFKL PPM1D SNRK PFKP MYLK3 PRPS2 SRXN1 ADPGK PPM1M PRPS1 PTEN TTL PPM1K PPM1L PIK3C2B TTN PPM1E PIK3C2A PPM1F PPM1G POLR2A MDP1 STK32A POLR2B PGLS PGM3 TLK2 TLK1 FLAD1 ITGB7 PGM5 ADSS STK32B KCNJ1 STK32C KCNJ2 PGM2 ILKAP KCNJ3 IDH3A IDH3B PGM1 KCNJ4 ACVR1 ENTPD1 ENTPD2 DUT ENTPD3 ACSL3 ENTPD4 ENTPD5 ENTPD6 ACSL1 TREX2 RECQL ACSL6 PPA1 ACSL5 ACSL4 MAPK13 MAPK14 MAPK11 MAPK12 MAPK10 LAP3 PPA2 MTHFD2L MRS2L CERK ANTXR2 NUAK2 CHEK2 STK38L ARSA NUAK1 SRPK1 SRPK2 WNK1 WNK2 WNK3 WNK4 CDS1 TTBK1 ACSM4 ACSM3 ACSM1 GDE1 SNF1LK ACSM5 NLK C10ORF129 PPAT TREX1 TRPM6 TRPM7 FLJ40869 RHOA MST4 NME3 NME4 QSK NME6 NME1 NME2 ICK SERGEF NME7 CLDN16 CLDN19 RHOV RHOU ACVRL1 CLYBL KALRN PGS1 STK36 STK38 MAP4K2 MAP4K3 MAP4K1 C1GALT1 PPP2CA PDP2 PDP1 NUDT8 NUDT9 TSSK6 NEK11 NEK10 TSSK4 DNASE1L3 TSSK2 TSSK3 DCP2 RYR2 RYR3 RYR1 NUDT3 NUDT7 NUDT4 NUDT5 NANP GSG2 MAP4K4 MAP4K5 GUCY1A3 GUCY1A2 ATP1B4 ATP1B3 ATP1B2 FAH ATP1B1 GRIN1 ERN1 ERN2 PHOSPHO1 PHOSPHO2 ILVBL SNF1LK2 INPP1 PRUNE ATP1A4 GIMAP4 ATP1A3 ATP1A2 ATP1A1 ATP2C2 ATP2C1 COMT AURKB PAK1 NT5C NT5M PAK3 PDE8A IDH1 NSF ADPRHL2 IDH2 EPHX2 MINK1 SELI CASK RNASEH1 CREB1 GUCY1B3 DYRK4 DYRK3 GUCY1B2 AMHR2 MLK4 DYRK2 SLC41A1 SLC41A2 HELB EME1 MARK1 RAG1 PSPH MARK2 IRAK4 TGFBR1 TGFBR2 ACVR2B ACVR2A DNASE1 ALPP CHPT1 ALPL ALPI BMPR1A BMPR1B H6PD MAST1 IDI1 IDI2 MAST4 MAST3 MAST2 ACSM2A ACSM2B NT5C3 STK3 STK4 NT5C2 MKNK1 IRAK3 MKNK2 IRAK1 TOP1MT PRPS1L1 FAHD1 TKTL2 TKTL1 EYA1 DAPK2 EYA2 DAPK1 EYA3 EYA4 CDC2L1 DAPK3 PDE4D CDC2L2 THEX1 ATP2B4 OXSR1 ATP2B3 ATP2B2 ATP2B1 TAF1 WEE1 MAT1A ERCC4 ERCC2 PDE5A B4GALT6 ATP2A3 ATP2A2 ATP2A1 ACVR1C ACVR1B GPHN RPS6KA5 POLB RPS6KA4 MAPK9 RPS6KA6 MAPK8 RPS6KA1 MAT2A RPS6KA3 NT5DC3 RPS6KA2 MAPK3 POLK ENOSF1 POLM MAPK1 BPNT1 CDIPT POLG PSTK MAPK7 MAPK6 POLI POLH MAPK4
-4.0271454,3.319934,PC(16:0/16:0) (HMDB00564),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
6.140029,1.5210756,L-Cysteine (HMDB00574),CARS RP11-163G10.1 CDO-1 MGMT GOT2 GOT1 DKFZP686F1612 GSS QPCT SLC3A2 PPCS CSAD NFS1 GGCT CBS GCLC SLC7A8 LAP3 ANPEP CTH PCYOX1 CARS2 GCLM CDO1
-0.08247141,5.733024,Potassium (HMDB00586),BCKDHA KCNJ11 KCNIP1 GABBR1 KCNIP2 KCNIP3 ATP1B4 ATP1B3 ATP1B2 ATP1B1 NR1 NR5A1 CYP11B2 KCNK1 PDXK KCNC3 KCNC4 ATP1A4 ACSM2B ATP1A3 ATP1A2 CHP ATP1A1 KCNH1 KCNH2 KCND2 KCND3 PKLR ATP4B ATP4A IMPDH1 MAT1A KCNQ1 IMPDH2 KCNQ2 KCNMA1 KCNQ3 KCNQ4 KCNQ5 KCNE1 KCNE2 KCNE3 KCNA1 KCNA3 KCNA4 TTL ATP12A MAT2A KCNMB3 PKM2 KCNJ1 KCNJ2
3.1535523,7.1254053,Sodium (HMDB00588),SLC12A3 SLC12A1 SLC12A2 HOAT1 SFRP4 SLC5A7 SLC5A9 SCN10A SLC24A6 HCN4 SLC23A2 SLC23A1 SLC5A1 SLC5A2 SLC5A3 SLC5A4 SLC5A5 SLC5A6 CNT3 SLC6A19 SLC6A18 SLC6A17 SLC6A16 SLC6A15 SLC6A14 SLC6A13 SLC6A12 SLC6A11 SLC16A10 PTP4A2 SLC6A6 ACCN1 PTP4A3 SLC6A7 SLC6A8 SLC6A9 ACCN5 WNK1 ACCN4 ACCN3 ACCN2 SCN2B SCN2A PTP4A1 SLC22A5 SLC22A4 SLC22A7 SLC6A1 SLC6A2 SLC6A3 GBA3 SLC6A20 SLC6A4 SLC6A5 TRPM2 LIPI LIPH SUT2 TRPM8 SCN1A SCN1B SLC10A5 SLC10A6 SLC10A7 DEFB104A SLC10A1 SLC10A2 SLC10A3 TESC SLC10A4 SLC7A5 SLC7A6 NR5A1 SLC7A7 SLC7A8 SLC7A9 FXYD2 SGK NAGLT1 REN AVPI1 SLC7A13 SLC7A11 SLC7A10 SLC7A3 HSD11B2 KCNT1 KCNT2 SLC22A16 SLC17A1 FLJ10815 ENT4 UBE2E3 SLC29A1 SLC28A1 SLC20A2 SLC43A1 PTGER3 SLC43A2 SLC20A1 CCNDBP1 SLC8A1 SLC8A2 PHEX SLC8A3 SCN11A SLC17A6 SLC17A7 SLC17A8 SLC17A2 SLC17A3 SLC17A4 SLC17A5 FLJ90709 ATP1B4 ATP1B3 ATP1B2 ATP1B1 SLC9A3 SLC9A4 SCNN1G SLC9A5 XK SLC9A8 SCNN1D SCNN1B SCN8A SLC28A2 SLC1A1 SLC1A2 SCNN1A SLC1A3 ATP1A4 SLC1A4 SLC1A5 ATP1A3 ATP1A2 SLC1A6 ATP1A1 SLC1A7 SLC9A1 SLC9A2 TNR SCN7A SLC26A11 SLC38A2 SLC38A1 AIT SLC9A10 KIAA0777 SCN9A SLC38A4 SLC38A3 SLC38A6 SLC38A5 SLC4A10 SCN4B SCN4A METAP1 SLC26A4 OSCP1 SLC3A1 VGCNL1 SLC3A2 ROD1 CA4 FLJ39822 SCN3A SCN3B SLC13A2 SLC13A3 SLC13A4 SLC13A5 SLC13A1 SLC4A8 SNTB1 NFASC HCN1 HCN3 SNTB2 HCN2 SLC24A3 SLC24A2 SLC24A5 SLC24A4 SLC24A1 SLC5A10 SLC5A11 SLC4A4 NR3C2 SLC4A5 SLC4A7 SCN5A SNTA1
-4.0429482,3.319798,PC(18:1(9Z)/18:1(9Z))  (HMDB00593),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
1.6490716,7.689494,Hydrogen carbonate (HMDB00595),SLC26A3 CEL OCRL SLC4A10 SLC4A4 BEST3 SLC4A5 BEST4 BEST1 BEST2 SLC4A7 SLC9A10 TF CA4 SLC26A9 SLC26A10 SUT2 SLC26A5 LTF CFTR
6.221442,1.472255,Sulfide (HMDB00598),NDUFC2 SDHD NDUFC1 SDHB SDHC SDHA NDUFS8 NDUFS7 NDUFS6 NDUFS5 NDUFS4 NDUFS3 NDUFS2 ACO2 NDUFS1 ACO1 NDUFB9 NDUFB8 MT-ND6 NDUFB7 NDUFB11 NDUFB6 NDUFB5 NDUFB10 NDUFB4 NDUFB3 ETFDH NDUFB2 NDUFB1 LIAS MT-ND4 MT-ND1 MT-ND2 NDUFV3 NDUFV2 NDUFV1 NDUFA9 NDUFA8 NDUFA7 NDUFA6 NDUFA5 NDUFA4 NDUFA3 NDUFA2 NDUFA1 FMO3 NDUFAB1 NDUFA4L2 NDUFA12 NDUFA13 NDUFA10 MT-ND4L NDUFA11
0.230547,6.9563766,Cobalt (HMDB00608),MBTPS1 CUBN GIF MUT CSS3 CSS2 XPNPEP1 FOLH1 XPNPEP2 MAT1A TCN2 MAP1D CPE TCN1 PDE5A MMACHC METAP1 METAP2 CPM MIPEP LOC63929 MTR FHIT MAT2A CHSY1 ENPP2 D2HGDH NUDT16
-0.97880924,8.138952,"1,2-dihexadecanoyl-sn-glycero-3-phosphoserine (HMDB00614)",PLSCR2 PTDSS2 PLSCR1 PTDSS1 SDPR PLSCR4 PLSCR3 PLSCR5 PISD CXCL16 JMJD6 PLA1A
0.9737175,5.112587,D-Ribulose 5-phosphate (HMDB00618),TKTL2 PRPS2 TKTL1 PRPS1 RPE PGD NUDT5 RBKS RPIA PGM3 PRPS1L1 TKT PGM1
-0.14769155,5.645771,C14H21NO11 (HMDB00629),CD97 ARSB CHST7 B3GAT3 B3GALT6 CHST12 DSE ADAMTS1 CHST13 GALNAC4S6ST CHST11 CSPG3 B4GALNT3 CHST3
-0.092256345,5.112111,C18H31NO14S (HMDB00632),ARSB IDUA XYLT1 KLK6 D4ST1 XYLT2 MMP24 CHST12 UST DSE GALNAC4S6ST IDS CHST11 GUSB
1.2650334,4.5538325,L-Glutamine (HMDB00641),CAD GFPT1 GFPT2 ASNS CTPS2 CTPS QRSL1 SLC7A8 QARS GLS2 PFAS F13A1 CCBL1 GMPS SLC1A5 GLS NADSYN1 TGM2 TGM1 PPAT PIG59 GLUL TGM6 TGM5 SLC38A3 TGM3 PET112L
0.48756307,3.9328117,Copper (HMDB00657),AOC2 AOC3 APLP1 SLC31A2 SLC31A1 MT3 CP TYR MT4 CCS SCO2 SCO1 PAM STEAP3 CUTC APP MT-CO1 MT-CO2 DBH LOXL4 PCSK7 LOXL1 LOXL2 LOXL3 FTMT HEPHL1 MBTPS1 COMMD1 SOD3 COVA1 F5 ENOX1 SOD1 ATOX1 SOD2 LOX MOXD1 MOXD2 SPARC TYRP1 COX17 AFP GPHN MGC61571 HEPH FTH1 ATP7B ATP7A COX11 ABP1
3.3751867,-12.908901,Linoleic acid (HMDB00673),PLA2G2E PLA2G12B ACOT8 PLA2G2F PLA2G2D PLA2G2A CYP3A43 PLA2G4A CYP4B1 PLA2G4B ALOX15B BAAT CYP2C9 CYP2A7 CYP2A6 CYP2C8 CYP2S1 PLA2G10 CYP1A2 CYP1A1 ACOT2 ACOT7 CYP2E1 ACOT4 PLA2G1B ALOX15 PLA2G3 PLA2G5 PLA2G6 CYP3A4 CYP3A5 CYP2C19 CYP19A1 CYP3A7 CYP4Z1 CYP4X1 CYP2B6 CYP2A13 CYP2D6 ALOX5 CYP1B1 CYP2F1 CYP2J2
0.9265826,-0.56796867,PA(16:0/16:0) (HMDB00674),GPLD1 ATP8B4 ATP8B3 ATP8B2 ATP8B1 ATP11C DDHD1 PPAPDC3 ATP11B ATP11A PPAPDC2 DGKZ PPAP2A PPAP2C PPAP2B DGKQ LPPR4 DGKI CDS2 AGPAT6 DGKH CDS1 DGKE DGKD ATP8A2 ATP8A1 DGKB DGKA ATP10D ATP10B ATP10A AGPAT1 AGPAT2 PLD2 AGPAT3 AGPAT4 LYCAT PLTP LIPI LIPH PPAPDC1B ATP9A PPAPDC1A
6.127466,1.5378395,Iron (HMDB00692),ADHFE1 HFE2 UQCR SCD TFR2 HCP1 CDO1 GALT APP MT-ND6 MT-CO1 PANK2 CISD2 CISD1 ALOX12B PPOX MT-ND4 CH25H MT-ND1 ITLN1 MT-ND2 NFS1 OGFOD1 OGFOD2 ALOX5 SNCG SNCA ALOXE3 SNCB NFE2 CUBN SLC11A1 SLC11A2 ALOX15B FA2H SFXN1 SFXN4 SFXN5 HPD HAMP SFXN2 SFXN3 ISCA2 ISCA1 TFRC MT-ND4L C10ORF22 PLA2G6 HPX ALKBH3 PPP4C ALKBH2 NFU1 FTH1 MIOX LEPRE1 BCDO2 BBOX1 HBA1 CP TF TH P4HA1 P4HA2 P4HA3 DPYD PAH TPH2 TPH1 TMPRSS6 MFI2 ADO SCD5 SLC39A14 BCMO1 PGRMC1 PPP2CA NDUFAB1 NDUFA4L2 NDUFA12 NDUFA13 NDUFA10 NDUFA11 HSCB PTGS1 PTGS2 PPP2CB PGRMC2 XDH PHYH CD163 CYBRD1 SDHD SDHB SDHC PPP1CA PPP1CB SDHA PLOD1 ISCU STEAP3 SLC25A37 RP11-122K13.11 NDUFB11 NDUFB10 HP HFE HAAO UBE2D1 PLOD3 MPO PLOD2 EPX PPP1CC FTMT NDUFV3 NDUFV2 NDUFV1 PPEF1 HGD PPEF2 FTL BLVRB LPO TPO AMDHD1 UROD EIF2AK1 NDUFC2 NDUFC1 TMLHE COQ7 PPP5C NDUFS8 NDUFS7 RRM2B NDUFS6 NDUFS5 NDUFS4 NDUFS3 NDUFS2 ACO2 NDUFS1 ACO1 SNAP25 IREB2 MIPEP NDUFB9 NDUFB8 NDUFB7 ABCB7 NDUFB6 NDUFB5 NDUFB4 ALOX15 NDUFB3 ETFDH NDUFB2 NDUFB1 SLC40A1 ALOX12 PPP6C ACP5 UQCRFS1 HIF1AN NDUFA9 NDUFA8 RRM2 NDUFA7 NDUFA6 NDUFA5 RRM1 NDUFA4 NDUFA3 NDUFA2 KIAA0230 NDUFA1 LEPREL2 LEPREL1 SOD3 BCS1L SC4MOL SOD1 SOD2 TST ASPH FXN LTF ALAS2 NENF SLC25A28 HEPH SC5DL
0.22217008,6.9460645,Hydroxyproline (HMDB00725),EGLN2 EGLN1 P4HA1 EGLN3 P4HA2 P4HA3 PYCR1 PYCR2 SLC1A4 PH4 DPP4
-0.3040002,4.446395,Glycogen (HMDB00757),PPP1CC MGAM EPM2A AMY1A AGL PPP1R3C PYGB PPP1R3B GYG2 PPP1CA PPP1CB
