x,y,Name,Genes
8.963848,13.56644,COPS6,DDB2 CUL4B CUL4A COPS2 DCAF11 RBX1
9.439499,13.219599,CD3EAP,POLR1A POLR1B POLR1D POLR2F GPN3
10.2059765,14.584604,LYAR,DHX30 STAU2 DKC1 IMP4 MPHOSPH10 PES1 PAPD5 MINA RPF2 NOP56
7.3478937,13.123752,ZC3H11A,THOC2 THOC1 THOC6 THOC5 THOC7
9.442406,9.629608,GSN,MYO1C PPP1R18 MYH9 LIMA1 DBN1
8.324052,10.87245,PHB,AFG3L2 ATP5B MT-CO2 CANX ATP5A1 ATP2A2 VDAC2 VDAC1 SLC25A5 ATP5O
2.499088,16.316568,MRPL1,MRPL28 MRPS18A MRPL27 MRPL24 MRPL22 MRPL23 MRPL32 MRPL30 MRPL39 MRPL37 MRPL38 MRPL35 MRPL33 MRPL34 MRPL43 MRPL40 MRPL41 ICT1 GADD45GIP1 MTERF3 MRPL48 MRPL46 MRPL47 MRPL44 MRPL53 MRPL54 MRPL10 MRPL51 MRPL52 MRPL50 SLC25A10 MRPL19 MRPL17 MRPL18 MRPL15 MRPL16 MRPL13 MRPL57 MRPL14 MRPL55 MRPL11 MRPL12 NGRN MRPL20 MRPL4 MRPL21 MRPL3 MRPL2 MRPL9
-1.7533062,10.117999,SEPT6,ANLN CDC42EP4 SEPT2 SEPT14 SEPT5
9.339007,15.708742,EIF2S1,SND1 RPS8 RPS9 RPL24 RPS3A HADHA EEF1G CANX RPS20 RPL27 RPS23 EIF3B RPS25 RPL3 RPL11 RPLP0 RPL10 RPL35 RPL13 RPL12 HNRNPU YBX1 RPL10A RPL7 FBL TRMT112 RPS4X RPS19 G3BP1 RPL15 RPS5 RPL14 RPL36 RPS3 RPS15A ZNF622 RPS14 RPS13
8.540236,13.462608,CCT2,CCT6B FASN TCEA1 TXNDC9 DNAJC19
5.7010026,13.992492,RACK1,SND1 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPS7 WIPI1 LARP4B RPS3A RPSA LARP4 EEF1A1 FAU RPL27 MPG RPL11 RPL10 RPL13 RPL12 RPL15 RPS5 RPL14 RPS3 RPS15A RPL18 RPS27A RPL23A EEF2 EIF2S1 RPL27A RPS20 RPS23 EIF3B RPS25 RPL6 RPL3 RPL30 RPLP0 RPL35 SRP14 RPL10A RPL9 RPL7 RPS4X G3BP1 G3BP2 RPL36 RPS12 RPL7A RPS14 RPS13
11.803111,11.218702,SRP72,UPF1 IMP4 RBM19 DDX31 URB2 GNL3 REXO4 GTPBP4 NSA2 RPL7L1 RPL26 POP1 ZNF512 RPL26L1 STAU2 RPL10 YTHDC2 DHX30 HERC5 RPL36A PES1 RPL15 RPL17 H1FX LYAR DDX18 NOP16 NO66 CCDC137 RRP1B NOC3L FTSJ3 PRRC2C GLTSCR2 MOV10 MYBBP1A SPATS2L ZCCHC3 GLYR1 NOP56 RPS24 RBM28 SRP19 RRP8 LTV1 DDX27 MPHOSPH10 DDX24 HIST2H3A; DDX21 LARP1 NKRF DHX57 BRIX1 IGF2BP3 RNMTL1
9.041036,13.34841,ZSCAN30,ZNF397 ZBED9 ZNF174 ZSCAN32 SCAND1
8.54555,13.324289,PCMT1,C11ORF54 ENO1 YDJC TKT ALDH16A1 KLHL42
9.860242,10.045793,CALML3,TMOD1 SPECC1 PPP1R12A SVIL PLEKHG3 AFAP1 MYO5A MYO5B COBL SORBS2 MYO19 LIMA1 MYO1E ST5 INF2 MYO1C MYO1B ARPC4 MYO5C PLEC SIPA1 ACTRT1 CPM RAI14 CALM1 DBN1 FLII LUZP1 NEXN ACTG1 IQGAP1 PPP1R9B SSFA2 CORO1C ZBTB20 AKAP2 ABLIM1 ARHGAP21 BASP1 MISP SYNPO SPTBN1
5.464844,12.722184,RPL39,RPL3 RPL30 RPL11 RPL21 RPS9 RPL27A G3BP1 FAU RPS5 RPS20 RPS15A RPL3L
7.3881497,11.054537,SMARCA2,SS18 SS18L1 BCL7B SMARCE1 ARID1A BRD7 SMARCA4
12.268862,11.235581,RRP12,RBM19 DDX31 GNL3 REXO4 GNL2 LARP7 GTPBP4 MRTO4 LIN28B DKC1 RPL26 CCDC86 PABPC4 POP1 ZNF512 RPL26L1 ZCCHC9 NIP7 YTHDC2 ZC3HAV1 ZC3H8 DHX30 SRP72 ZNF629 PURA PES1 RPL15 RPS5 RPL17 H1FX ZNF622 SF3B2 LYAR DDX18 NOP16 SURF6 CCDC137 DDX10 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A TSR1 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 RBM28 LTV1 ZNF771 DDX27 DDX24 DDX21 NOC2L KRI1 RRP9 LARP1 RPS17 NKRF DHX57 BMS1 BRIX1 RIOK2 NIFK RPS13 RBM34
7.1090417,15.818687,PLRG1,CPSF6 AQR SF3B3 SF3A2 SF3A3 ISY1 CDC5L PRPF6 XAB2 SART1 SNW1 PRPF19 SNRPD2 SNRPD1 CCDC12 SF3A1 PPIE SMNDC1
9.819783,9.850757,SSH2,MYO5C CFL2 ACTN1 MYO5A ACTG1 MYO5B TWF1 SORBS2 CORO1C
9.471729,14.063358,CCT7,CCT6B CCT4 CCT6A PDCL3 CCT2 TCP1 TCEA1 TXNDC9 CCT5
8.438441,12.349254,POLR3F,POLR3B POLR3C CRCP POLR3D POLR3G POLR3H POLR3K
9.3064995,13.498742,COPS7A,DDB2 CUL4B CUL4A COPS6 COPS2 DCAF11
6.120707,5.6453013,MRPS23,DAP3 MRPS27 MRPS9 MRPS28 MRPS25 MRPS35 MRPS21 MRPS33 MRPS22 MRPS18B MRPS7
10.342345,15.075944,MED13L,CDK19 MED4 MED9 MED27 MED6 MED7 MED29 MED24 MED23 CDK8 MED25 MED20 MED22 MED21 CCNC MED17 MED16 MED19 MED12L MED18 MED13 MED12 MED15 MED14 MED31 MED10
9.417789,14.892715,PSMC3,PSMD12 PSMD14 PSMD4 TPD52L1 PAAF1
7.049079,14.275263,PRPF6,SART1 SF3A3 USP39 DDX5 PRPF31 PRPF40A CDC73
7.2018127,13.538325,DDX1,HNRNPM RTCB HNRNPH3 EWSR1 C14ORF166 FAM98B
-2.37601,9.595344,DAB2,SPECC1 MYO5A STON2 COBL SORBS2 PIK3C2A MYO1E FCHO2 BASP1 MYO6 SLC25A41 EPS15 BMP2K AP2M1
9.928449,12.20477,CDC26,ANAPC13 ANAPC15 CFAP97 FZR1 CDC16 CDC27 ANAPC5 ANAPC1 CDC20
12.124404,11.300053,POP1,UPF1 IMP3 IMP4 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 LLPH ZNF629 PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 SF3B2 LYAR DDX18 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 MINA NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 RBM28 ZNF574 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 KRI1 TTF1 RRP9 LARP1 NKRF DHX57 BMS1 BRIX1 IGF2BP3 MMTAG2 RPS13
5.3602977,11.007992,NDC80,SPC24 PMF1 NUF2 CASC5 ZWINT SPC25
5.4438667,14.719192,SRSF3,RBM39 SRSF5 SRSF6 SRSF7 SRRM2
7.9911666,15.761449,PSMA4,POMP PSMB9 PSMA8 PSMA7 PSMB8 PSMA5 PSMB3 PSMB1 PSME4 PSMB2 PSME2 PSMF1 FBXO7 PSMG2 PSME1
5.707826,11.157113,CENPQ,CENPU CENPK CENPM CENPN CENPO ITGB3BP CENPT
9.369597,16.03956,LARP1,UPF1 NOP16 IMP3 MRPS22 MINA FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 MRTO4 EBNA1BP2 MYBBP1A DKC1 TSR1 GZF1 ZCCHC3 NOP56 RPL26L1 RBM28 ZNF771 DDX27 STAU2 DDX47 DDX24 ZC3HAV1 DDX21 LARP1B RRP9 RPF2 DHX30 RPS17 DHX57 RPL36A PES1 RPS5 RRS1 IGF2BP3 ZNF622 LYAR
9.695908,16.46412,FBL,RPL3 RPL30 RPS8 RPL11 DDX47 HSP90AB1 RPL21 RPL10 RPLP2 RPS7 HNRNPU YBX1 NOLC1 RPS3A DDX51 RPS27 RPS4X RPS5 RPL14 RPL39 TSR1 RPL27 RPS15A SRFBP1
11.784077,11.6886215,DDX18,IMP3 IMP4 GNL1 DDX31 GNL3 REXO4 WDR36 GTPBP4 MRTO4 NSA2 LIN28B DKC1 RPL7L1 RPL26 ZNF512 RPL26L1 ZCCHC9 STAU2 NIP7 YTHDC2 NOC4L RPF2 DHX30 HERC5 PURA PES1 RPL15 GAR1 RPL17 RRS1 LYAR ABCF2 NOP16 SURF6 UTP3 DDX56 CCDC137 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL10 NOL12 GLYR1 NOP56 RPS24 RBM28 DDX27 MPHOSPH10 DDX24 DDX21 LARP1 NKRF DHX57 BMS1 BRIX1
6.199027,15.695777,MBTD1,MORF4L1 MORF4L2 VPS72 MEAF6 ACTR6 JAZF1 BRD8
5.7491593,11.412243,SKP2,CDKN1C GMNN CDK3 CKS1B CDK2
-2.0269763,10.204561,NCALD,NAPB PPP3R1 HPCA MAPT DPYSL3 VSNL1 CDH13 SNAP91 STX1B SYN1 SNCB
8.115248,15.176376,ARPC5,ARPC1A ACTR2 TPPP3 ARPC3 ARPC2 ARPC1B ARPC5L
5.6677485,11.449372,RFC2,RFC4 RFC5 RFC3 RPL10 RFC1
8.143204,13.367698,CSNK2A1,CSNK2A2 CSNK2B CTR9 SUPT4H1 VSX1 PAF1
6.2817655,14.022968,NSUN2,SND1 MPG RPL3 RPL30 RPS8 RPL11 DDX47 RPS9 RPL10 RPL13 RPL23A RPS3A RPL7 FBL RPS4X RPL27A G3BP1 RPS5 RPL14 RPS20 RPS3 RPL27 RPS15A
6.3420997,5.4064417,MRPS14,DAP3 MRPS27 MRPS28 MRPS25 MRPS26 MRPS23 MRPS35 MRPS21 MRPS33 MRPS22 MRPS18B MRPS7 MRPS9
12.621999,10.748919,RPL13A,TUFM SND1 RPS8 IMP3 RPL21 RPS9 RPL24 RPL23 RPS7 KNOP1 RPSA GTPBP4 MRTO4 EEF1A1 LIN28B XRN2 DKC1 RPL7L1 MTHFD1 RPL26 FAU CCDC86 POP1 RPL27 RPL26L1 STAU1 STAU2 RPL11 NIP7 RPL13 RPL12 DHX30 HERC5 SRP72 PURA PES1 RPL15 RPL14 RPL17 RPS3 RPL18 NOP16 SURF6 DDX56 CCDC137 DDX54 DDX50 FTSJ3 EIF2S1 GLTSCR2 RPS27 RPS26 RPS29 RPL27A RPS20 NOL12 RPS23 RPS25 RSL24D1 GLYR1 RPS24 RPL6 RRP8 ZNF771 RPL31 RPL3 RPL4 RPL30 WHSC1 RPL35 RPL34 ZNF22 PPAN RPL9 TTF1 RPL7 RPL8 RPS16 LARP1 RPS15 RPS18 C7ORF50 RPS19 G3BP1 BRIX1 RPL36 RPS12 RPS11 RPS14 NAP1L1 DDX31 RPS3A GNL3 REXO4 GNL2 NSA2 RPL37A EEF1G PABPC4 CEBPZ PABPC1 ZNF512 HP1BP3 NVL YTHDC2 NOP2 ZC3HAV1 RPF2 TRMT112 LLPH RPL36A GAR1 RRS1 RPS15A RPS27A LYAR DDX18 MYEF2 MRPS26 RPL35A PAPD5 MRPS22 RPL23A RRP1B NOC3L RSL1D1 EBNA1BP2 MYBBP1A SLC25A5 NOP56 RBM28 DDX27 RPLP0 RPLP2 DDX24 YBX1 DDX21 RPL10A KRI1 RPS4X RPL18A NKRF DHX57 RRP15 IGF2BP1 RRP12 IGF2BP3 NIFK RACK1 RBM34
9.779437,14.89612,MED4,CDK19 MED17 MED27 MED6 MED12L MED29 MED13 MED23 MED14 MED25 MED31 MED20 MED22
10.5892,12.798297,GTPBP4,UPF1 NOP16 IMP3 IMP4 DDX10 PAPD5 MRPS22 FTSJ3 GNL3 REXO4 WDR36 WDR12 GLTSCR2 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 NOL10 GZF1 NOP56 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 DHX57 RPL36A PES1 RRS1 IGF2BP3 LYAR
8.825825,13.668733,JADE2,ING5 ING4 MEAF6 AARSD1 KAT7
7.6817765,16.689384,PSME1,PSMB9 PSMB7 PSMA6 PSMA7 PSMA5 PSMB6 PSMB3 PSMA2 PSMB1 PSMB2 PSMA1 PSME2 PSMG2
7.4690604,15.086461,SNW1,AQR ISY1 DHX8 CDC5L PPM1G EFTUD2 XAB2 PRPF8 RAB43 PRPF19 SNRPD2 CLASRP CCDC12 SLU7 SF3A1 RBM25 PPIE
10.1634,13.420899,UPF1,DDX27 STAU2 IMP3 DDX24 DDX21 GNL3 REXO4 RRP9 RPF2 DHX30 EBNA1BP2 DKC1 RPS5 RRS1 GZF1 ZCCHC3
1.9573575,16.426867,84311,MTERF3 MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL46 MRPL47 MRPL22 MRPL10 MRPL32 MRPL51 MRPL30 MRPL50 MRPL19 MRPL17 MRPL39 MRPL18 MALSU1 MRPL38 MRPL16 MRPL13 MRPL57 MRPL14 MRPL55 MRPL11 MRPL34 MRPL20 MRPL4 MRPL21 MRPL43 MRPL3 MRPL40 MRPL41 MRPL2 MRPL9 ICT1
7.4662795,14.610031,PPP3CC,RCAN1 RCAN3 NFATC4 NFATC1 SIK3
8.593855,13.355811,ICE2,BPIFA1 ICE1 MUC5AC MPO CTSG
8.41467,14.475029,IPO8,BTAF1 REPIN1 ZFP1 IPO11 ZNF696
8.632101,13.807775,INTS4,INTS12 AHCTF1 INTS6 INTS5 CPSF3L
4.9134316,12.29792,RRBP1,RPL3 RPL30 RPS8 RPL11 USP10 RPS9 RPL10 RPL13 RPS3A RPS4X RPS17 RPS5 RPL14 RPS20 RPS3 RPS15A RPS25
9.239112,15.4496155,RPS16,SSB TUFM SND1 SUPT16H RPS8 RPL22 DIMT1 RPL21 RPS9 RPS6 RPL24 EIF1AX RPL23 RPS7 RPSA EEF1A1 MTHFD1 RPL26 FAU RPL22L1 RPL27 RPL26L1 RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 FBL RPL36AL PES1 RPL15 RPS5 RPL14 RPS3 RPL18 EEF2 EIF2S1 RPL3L RPS27 RPS26 RPL27A NCL RPS20 RPS23 NOP10 RPS25 RPL6 RPL31 RPL3 RPL4 RPL30 RPL35 RPL34 ATP5C1 SRP14 RPL9 RPL7 RPL8 RPS15 RPS18 RPS17 RPS19 G3BP1 G3BP2 RPL36 RPL39 RPS12 RPS11 RPS14 RPS13 NSUN2 BTF3 NAP1L1 RPS3A RPL37A NAT10 EEF1G PABPC1 CALR SLC25A4 DDX47 HIST1H1E RPS15A HIST1H1A ZNF622 RPS27A HIST1H1B HIST1H1C HIST1H1D NOP58 NPM1 RPL35A RPL23A EBNA1BP2 HADHA CANX TSR1 SLC25A6 SLC25A5 EIF3B RPLP0 HSP90AB1 RPLP2 YBX1 RPL10A RPS4X RPL18A RRP15 IGF2BP1 RACK1 RPL7A
5.528613,11.156086,NSL1,SPC24 PMF1 NUF2 CASC5 ZWINT SPC25 NDC80
9.371139,17.663706,RPL36,TUFM SND1 NSUN2 RPS8 RPL22 RPL21 RPS9 RPS7 NAP1L1 RPS3A RPSA EEF1A1 MTHFD1 RPL26 FAU HNRNPC PABPC1 RPL27 RPL26L1 RPL11 RPL10 RPL13 RPL12 HNRNPU NOLC1 RRBP1 NOL6 FBL RPF2 RPL36AL PES1 RPL15 RPS5 RPL14 RPS3 RPS15A RPS27A NOP58 NPM1 RPL35A RPL23A MINA EEF2 RPL3L EBNA1BP2 RPL27A RPS20 UBA52 RPS23 SLC25A6 SLC25A5 EIF3B RPS25 RPL6 RPL3 RPL30 RPLP0 HSP90AB1 RPL35 RPLP2 RPL34 SRP14 RPL10A RPL7 RPS4X RPS15 G3BP1 RPL37 IGF2BP1 RPL39 RPS12 RPL7A RPS14 RPS13
-2.3113127,9.899628,DCLK1,HPCA MAPT DPYSL3 CAMK2A VSNL1 CDH13 SNAP91 L1CAM
8.446098,10.519715,ABAT,QDPR FH HSPE1 SOD1 PGM1
10.167891,13.083519,MRTO4,NOP16 PAPD5 MINA FTSJ3 GNL3 REXO4 WDR36 WDR12 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 NOL10 TSR1 NOP56 RBM28 DDX27 AVEN STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 SDAD1 RPF2 DHX30 PES1 RPS5 RRS1 IGF2BP3
6.9193783,15.700787,SNRPA1,SNRPN SF3A2 SF3A3 DDX17 CDC5L PRPF40A EIF2S2 PRPF6 PHF5A GPATCH11 KPNB1 PRPF8 SNW1 PRPF19 PRPF31 SNRPF SF3A1 RBM25 SF3B5 SF3B6 SLC4A1AP SF3B3 SRRT DDX23 HTATSF1 EFTUD2 SART1 SNRPD2 SNRPD1 DHX15 SNRPB2 SF3B2 SMNDC1
6.530534,11.854291,PGM5,HINT1 FH FABP5 OXCT1 DBI PDCD6IP HSPE1 SOD1
8.162728,13.33581,FABP7,HINT1 GOT2 TAGLN TALDO1 TAGLN2 TAGLN3 GLRX PDCD6IP
3.237833,12.88205,MRPL52,MRPL53 MRPL21 ICT1 MRPL28 MRPL38
9.128189,14.391808,BBOX1,RTFDC1 TBK1 CASP2 TANK AZI2
9.068707,16.68542,RPLP0,TUFM SND1 BTF3 RPS8 RPL22 RPL21 RPS9 RPS7 NAP1L1 RPS3A EEF1A1 MTHFD1 EEF1G RPL26 FAU HNRNPC RPL27 RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 FBL RPF2 MTHFD1L PES1 RPS5 RPL14 RPS3 RPS15A RPS27A HIST1H1B RPL35A RPL23A MINA SRPK2 RPS27 EBNA1BP2 RPL27A TSR1 RPS20 SLC25A5 RPS25 RPL6 RPL3 RPL30 HSP90AB1 RPLP2 RPL34 YBX1 SRP14 RPL10A RPL7 RPS4X RPS15 G3BP1 IGF2BP1 RPL39 RPS14
9.673434,16.545946,RPL11,TUFM RPL3 DDX47 RPL21 RPS9 MINA RPF2 RPL27A G3BP1 PES1 FAU RPS5 RPS3 RPS15A
7.2133975,14.331922,AP1S2,AFTPH HEATR5B AP1G2 SYNRG AP1AR AP1M2
2.2920399,16.352253,MRPL23,GADD45GIP1 MTERF3 MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL46 MRPL47 MRPL22 MRPL54 MRPL10 MRPL32 MRPL51 MRPL30 WBSCR16 MRPL50 MRPL19 MRPL17 MRPL39 MRPL18 MRPL37 MALSU1 MRPL38 MRPL16 MRPL35 MRPL13 MRPL57 MRPL14 MRPL55 MRPL11 MRPL34 MRPL12 MRPL20 MRPL4 MRPL21 MRPL43 MRPL3 MRPL40 MRPL41 MRPL2 MRPL9 ICT1
2.0412316,16.513472,MRPL35,MRPL28 MRPL48 MRPS18A MRPL24 MRPL47 MRPL22 MRPL53 MRPL54 MRPL10 MRPL32 MRPL30 MRPL52 MRPL50 MRPL19 MRPL38 MRPL13 MRPL14 MRPL55 MRPL34 MRPL12 MRPL4 MRPL21 MRPL43 MRPL3 MRPL2 MRPL9 ICT1
6.2331214,14.088165,CALR,TUFM RPS8 RPL21 RPS9 RPL23 NACA2 RPS3A CANX P4HB CALU HNRNPC RPL27 INHA RPL6 RPL31 RPL3 RPL35 RPLP2 YBX1 ENO3 RPL7 RPL18A RPL15 RPS15A RPL18
7.9751,13.358724,DYNLL1,ZMYM4 HMMR TLK2 GLCCI1 FAM83D
9.450252,11.46619,ABI1,SYAP1 CYFIP2 CYFIP1 KIAA1522 NCKAP1 NHS WASF1 WASF2 BAIAP2
8.634487,13.943102,RPS7,SND1 RPS8 RPL21 RPS9 RPS3A RPS27 EBNA1BP2 RPL27A MTHFD1 FAU TSR1 RPS20 RPS25 RPL3 RPL30 RPL11 RPL10 RPLP2 RPL13 HNRNPU RPF2 RPS4X RPS15 G3BP1 PES1 RPS5 RPL14 RPL39 RPS3 RPS15A RPS27A
11.588273,14.646356,NUP107,GLE1 TMEM214 SUMO1 NUP43 NUP35 NUP153 NUP210 NUP133
9.561923,14.761243,MED20,MED13 CDK19 MED23 MED14 MED25 MED17 MED27 MED12L MED29
2.221628,16.641079,MRPL44,GADD45GIP1 MTERF3 MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL46 MRPL47 MRPL22 MRPL23 MRPL53 MRPL54 MRPL10 MRPL32 MRPL51 MRPL30 MRPL50 MRPL19 MRPL17 MRPL39 MRPL18 MRPL15 MRPL37 MRPL38 MRPL16 MRPL35 MRPL13 MRPL57 MRPL14 MRPL55 MRPL11 MRPL34 MRPL12 NGRN MRPL20 MRPL4 MRPL21 MRPL43 MRPL3 MRPL40 MRPL41 MRPL2 MRPL9 ICT1
9.355904,17.469265,MYBBP1A,ZCCHC9 STAU2 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 DHX30 RPS17 DKC1 PES1 RPS5 LYAR NOP56 FYTTD1
9.099345,16.387894,GRWD1,EIF5 RPL11 HADHA NOLC1 RPS5 RPS3 RPL10A ZNF622 RPL7 FBL
7.4357224,14.560678,THOC3,DDX39B POLDIP3 ZC3H11A THOC2 THOC1 THOC6 THOC5 THOC7
9.833854,12.429334,NEK2,CDC23 ANAPC15 ANAPC16 CDC26 CDC16 ANAPC10 ANAPC2
5.684927,11.124745,CENPK,CENPU CENPH CENPM CENPN CENPO ITGB3BP CENPT
-2.2287788,9.983499,NUFIP1,SNAP25 GRIA2 ZNHIT3 NDRG4 HPCA CADM2 PDE2A TRIM2 NCALD HPCAL4 SNCB
8.04257,15.749081,PSMA6,PSMB3 PSME4 PSME2 FBXO7 PSMG2 PSMB9 PSMB10
11.481789,13.570746,VPS29,COMMD9 SNX2 TBC1D5 SNX1 COMMD10 COMMD3 COMMD4 VPS26B COMMD2 COMMD5
2.400833,16.708588,MRPL51,MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL47 MRPL22 MRPL53 MRPL54 MRPL10 MRPL32 MRPL30 MRPL50 MRPL19 MRPL38 MRPL35 MRPL13 MRPL57 MRPL14 MRPL33 MRPL55 MRPL11 MRPL34 MRPL12 MRPL4 MRPL21 MRPL43 MRPL3 MRPL2 MRPL9 ICT1
8.591578,10.809313,GAPDH,PCMT1 TPI1 PGAM2 SCP2 ENO1 ENO3
9.381394,11.067907,AKAP2,MYO5C NEXN MYO5A COBL SORBS2 MISP SPTBN1 CORO1C LIMA1 PPP1CB
8.746653,14.221718,THOC1,RBM15 DDX39A POLDIP3 THOC2 C19ORF47 THOC6 THOC5 THOC7
5.4366865,13.569515,EEF1G,MKKS RPS8 RPL21 RPS9 RPS7 RPL23A RPS3A EEF1A2 EEF1D RPL27A MTHFD1 RPL26 RPL27 RPL6 RPL3 RPL30 RPL10 NCKAP1 RPL13 YBX1 ATP5A1 NOLC1 RPL10A RPL7 RPS15 RPL36AL RPS15A RPS27A
9.587967,13.536855,MAGOH,EIF4A3 RBM8A PYM1 CASC3 SRSF8 LSM4 MAGOHB
12.63943,10.925298,PAK1IP1,UPF1 IMP3 IMP4 RBM19 RPL13A KNOP1 DDX31 GNL3 REXO4 GNL2 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B DKC1 RPL7L1 RPL26 CCDC86 POP1 ZNF512 RPL26L1 HP1BP3 NVL STAU1 STAU2 NIP7 NOP2 ZC3HAV1 RPF2 AATF DHX30 HERC5 SRP72 LLPH PURA PES1 RPL15 RPL17 RRS1 DDX18 MYEF2 ABT1 NOP16 SURF6 DDX56 CCDC137 DDX54 PAPD5 RRP1B NOC3L DDX50 FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 RSL24D1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 PPAN KRI1 TTF1 RRP9 LARP1 C7ORF50 NKRF DHX57 RRP15 BRIX1 RRP12 NIFK RPS13 RBM34
4.8768187,12.594363,UBA52,RPS8 RPLP2 RPL13 RPL34 RPS7 RPS3A RPL7 FBL RPS27 RPS4X RPS15 RPL27A PES1 RPL26 RPL37 RPS5 RPS20 RPS3 RPS15A RPS27A RPS25 RPL26L1
9.664917,13.570889,RRP1B,RBM28 DDX27 NOP16 DDX24 DDX21 FTSJ3 GNL3 GTPBP4 DHX30 EBNA1BP2 MYBBP1A RPL7L1 LYAR
6.170971,14.842625,CWC22,SRSF1 DDX46 SRSF2 RNPS1 ACIN1 SRSF7 PNN SRRM2 U2AF1L5
8.29572,15.015133,FIP1L1,CPSF2 CPSF1 CPSF4 CPSF3 SYMPK
7.079687,14.948467,RBM25,RBM39 CPSF6 RANBP2 SF3A3 SLC30A4 THOC2 CDC5L PRPF40B PRPF40A SRRM2 U2SURP PRPF8 PRPF19 CD2BP2 PRPF31 ACIN1 SRSF6 SRSF7 SF3A1 DDX5 SRRT DDX23 SRSF1 PSIP1 U2AF2 SNU13 EFTUD2 U2AF1L5 SART1 AKAP12 SNRPD2 SNRPD1 SF3B2 SRSF11
9.284172,17.488531,RPL6,TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPS7 RPS3A MTHFD1 FAU HNRNPC RPL27 RPL26L1 RPL11 RPL10 RPL13 HNRNPU NOLC1 ATP5O RPF2 RPL36AL MTHFD1L PES1 RPS5 RPL14 RPS3 RPS15A RPS27A MINA RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 RPS25 RPL3 RPL30 USP10 HSP90AB1 RPLP2 RPL34 YBX1 RPS4X RPS15 G3BP1 RPL37 RPL39 IGF2BP3
7.3558187,11.081303,SMARCC1,SMARCD1 SS18L1 SMARCD2 SMARCD3 SMARCC2 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 TBL1XR1 BCL7C DPF2 DPF3 GLTSCR1L BRD7 ARID2
9.535036,14.058834,TUBA3E,CCT6A CCT2 TXNDC9 TUBB4A CCT5
9.76747,16.586031,RPL13,TUFM SND1 RPS8 RPL21 RPS9 RPS3A RPL3L RPS27 EBNA1BP2 RPL27A FAU RPS20 RPS25 RPL3 RPL30 RPL11 DDX47 HSP90AB1 RPL10 HNRNPU ATP5C1 ATP5O RPF2 RPL36AL G3BP1 G3BP2 PES1 RPL37 RPS5 RPL14 RPL39 RPS3 RPS15A RPS27A
2.113365,16.583921,MRPL40,MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL46 MRPL47 MRPL22 MRPL53 MRPL54 MRPL10 MRPL32 MRPL51 MRPL30 MRPL52 MRPL50 MRPL19 MRPL17 MRPL39 MRPL18 MRPL37 MRPL38 MRPL16 MRPL35 MRPL13 MRPL57 MRPL14 MRPL33 MRPL55 MRPL11 MRPL34 MRPL12 MRPL20 MRPL4 MRPL21 MRPL43 MRPL3 MRPL41 MRPL2 MRPL9 ICT1
